"title","link","published","summary","label"
"Bloombe g","https://www.google.com/url?rct=j\a=t\rl=https://www.bloomberg= .com/news/articles/2024-07-23/cameroon-joins-ivory-coast-kenya-senegal-in-af= rica-s-2024-eurobond-wave%3Futm_source%3Dgoogle%26utm_medium%3Dbd%26cmpId%3D= google\t=ga\d=CAEYASoTODQ5MjA2MDk0NzI0MzYwNjUyMzIaYWEyODZmZWExNzk0ZjUxZDpjb2= 06ZW46VVM\sg=AOvVaw12T4rYe0i-iqQWGEtFgvVO","2024-07-24 00:00:00","""Came oo Joi s Ivo y Coast, Ke ya, Se egal i Af ica's 2024= Eu obo d Wave. The seve -yea dolla bo ds we e p iced to yield 10.7= 5%. The bo ds we e sold th ough a p ivate placeme t. Othe Af ica atio s i= cludi g Ivo y Coast, ...""","0"
"Unknown Source","https://www.google.com/url?rct=j\a=t\rl=https://theweek.com/h= ealth/have-we-defeated-malaria\t=ga\d=CAEYAioTODQ5MjA2MDk0NzI0MzYwNjUyMzIaYW= EyODZmZWExNzk0ZjUxZDpjb206ZW46VVM\sg=AOvVaw1g1_yukvcNdTnmVSWrzP6m","2024-07-24 00:00:00","""Have we defeated mala ia? | The Week. ... Ivo y Coast o 15 July 2024. (Image c edit: Sia K= amou/AFP via Getty Images). By The Week UK. published 16 mi utes ago. i the = explai e . The oll-out ...""","0"
"Daba Fi a ce","https://www.google.com/url?rct=j\a=t\rl=https://dabafinance.c= om/en/news/afcon-boosts-ivory-coasts-air-passenger-traffic-in-first-quarter\= t=ga\d=CAEYAyoTODQ5MjA2MDk0NzI0MzYwNjUyMzIaYWEyODZmZWExNzk0ZjUxZDpjb206ZW46V= VM\sg=AOvVaw2ri-HUJiOX1SY5Rdf0lQ5j","2024-07-24 00:00:00","""AFCON boosts Ivo y Coast's ai passe ge t affic i fi st q= ua te. Ivo ia ai t a spo t saw a 11 5 i c ease i passe g= e t affic which eached 601 057 du i g the fi st th ee mo ths of 2024 p ope= lled by i c eased ...""","0"
"YouTube","https://www.google.com/url?rct=j\a=t\rl=https://www.youtube.com/watch%3Fv%3D6SQ6BOaHhyA\t=ga\d=CAEYACoTOTg2MjU3MDg5NTU5NjM1NjM3MzIaYWEyODZmZWExNzk0ZjUxZDpjb206ZW46VVM\sg=AOvVaw3orN2sOQ22t0e8WDk5K4Rb","2024-07-23 00:00:00","""Ivo y Coast Rolls Out Fi st Mala ia Vacci e P og amme I A Majo Milesto e. Ivo y Coast Rolls Out Fi st Mala ia Vacci e P og amme I A Majo Milesto e | Fi stpost Af ica The West Af ica atio of Ivo y Coast has olled ...""","0"
"Dese et News","https://www.google.com/url?rct=j\a=t\rl=https://www.deseret.com/utah/2024/07/21/ivory-footprints-all-over-this-is-the-place/\t=ga\d=CAEYASoTOTg2MjU3MDg5NTU5NjM1NjM3MzIaYWEyODZmZWExNzk0ZjUxZDpjb206ZW46VVM\sg=AOvVaw0clFqqryW7zlswWeHi8yBV","2024-07-23 00:00:00","""F om Mathew to Ellis, Ivo y footp i ts a e all ove This Is The Place. Si ce Ellis Ivo y took ove , This Is The Place He itage Pa k has see atte da ce i c ease almost te fold; Ellis' g eat g a dpa was with the fi st ...""","0"
"Unknown Source","https://www.google.com/url?rct=j\a=t\rl=http://foreignlegion.info/2024/07/22/1rec-2024-bastille-day-ivory-coast-bosnia/\t=ga\d=CAEYAioTOTg2MjU3MDg5NTU5NjM1NjM3MzIaYWEyODZmZWExNzk0ZjUxZDpjb206ZW46VVM\sg=AOvVaw0oMkQwxUGB5mozzeR1oxiB","2024-07-23 00:00:00","""1e REC: 2024 Bastille Day i Ivo y Coast a d Bos ia a d He zegovi a. Howeve , they commemo ated the F e ch atio al holiday also ab oad. The 1e REC detachme ts a e cu e tly se vi g i West Af ica's Ivo y Coast, a d i ...""","0"
"MSN","https://www.google.com/url?rct=j\a=t\rl=https://www.msn.com/en-us/news/world/23-000-years-old-still-mystifying-the-ivory-carving-discovered-in-the-pope-s-grotto/ss-BB1qrjRN%3Fitem%3Dflightsprg-tipsubsc-v1a%3Fseason89c26d1ce19649ab8c6b1ea6904de419thu\t=ga\d=CAEYAyoTOTg2MjU3MDg5NTU5NjM1NjM3MzIaYWEyODZmZWExNzk0ZjUxZDpjb206ZW46VVM\sg=AOvVaw3qJWGkcKJ9dI7KTEQpvqNC","2024-07-23 00:00:00","""23,000 Yea s Old \Still Mystifyi g: The Ivo y Ca vi g Discove ed i the Pope's G otto. The Ve us of B assempouy, a small ivo y figu i e discove ed i 1894, has captivated esea che s a d histo y e thusiasts fo ove a ce tu y. This ...""","0"
"YouTube","https://www.google.com/url?rct=j\a=t\rl=https://www.youtube.c= om/watch%3Fv%3D6SQ6BOaHhyA\t=ga\d=CAEYACoTOTg2MjU3MDg5NTU5NjM1NjM3MzIaYWEyOD= ZmZWExNzk0ZjUxZDpjb206ZW46VVM\sg=AOvVaw3orN2sOQ22t0e8WDk5K4Rb","2024-07-23 00:00:00","""Ivo y Coast Rolls Out Fi st Mala ia Vacci e P og amme I A = Majo Milesto e. Ivo y Coast Rolls Out Fi st Mala ia Vacci e P og amme= I A Majo Milesto e | Fi stpost Af ica The West Af ica atio of Ivo y Co= ast has olled ...""","0"
"Dese et News","https://www.google.com/url?rct=j\a=t\rl=https://www.deseret.c= om/utah/2024/07/21/ivory-footprints-all-over-this-is-the-place/\t=ga\d=CAEYA= SoTOTg2MjU3MDg5NTU5NjM1NjM3MzIaYWEyODZmZWExNzk0ZjUxZDpjb206ZW46VVM\sg=AOvVaw= 0clFqqryW7zlswWeHi8yBV","2024-07-23 00:00:00","""F om Mathew to Ellis, Ivo y footp i ts a e all ove This Is= The Place. Si ce Ellis Ivo y took ove , This Is The Place He ita= ge Pa k has see atte da ce i c ease almost te fold; Ellis' g eat g a dpa wa= s with the fi st ...""","0"
"Unknown Source","https://www.google.com/url?rct=j\a=t\rl=http://foreignlegion.= info/2024/07/22/1rec-2024-bastille-day-ivory-coast-bosnia/\t=ga\d=CAEYAioTOT= g2MjU3MDg5NTU5NjM1NjM3MzIaYWEyODZmZWExNzk0ZjUxZDpjb206ZW46VVM\sg=AOvVaw0oMkQ= wxUGB5mozzeR1oxiB","2024-07-23 00:00:00","""1e REC: 2024 Bastille Day i Ivo y Coast a d Bos ia a d He= zegovi a. Howeve , they commemo ated the F e ch atio al holida= y also ab oad. The 1e REC detachme ts a e cu e tly se vi g i West Af ica'= s Ivo y Coast, a d i ...""","0"
"MSN","https://www.google.com/url?rct=j\a=t\rl=https://www.msn.com/e= n-us/news/world/23-000-years-old-still-mystifying-the-ivory-carving-discover= ed-in-the-pope-s-grotto/ss-BB1qrjRN%3Fitem%3Dflightsprg-tipsubsc-v1a%3Fseaso= n89c26d1ce19649ab8c6b1ea6904de419thu\t=ga\d=CAEYAyoTOTg2MjU3MDg5NTU5NjM1NjM3= MzIaYWEyODZmZWExNzk0ZjUxZDpjb206ZW46VVM\sg=AOvVaw3qJWGkcKJ9dI7KTEQpvqNC","2024-07-23 00:00:00","""23,000 Yea s Old \Still Mystifyi g: The Ivo y Ca vi g Disco= ve ed i the Pope's G otto. The Ve us of B assempouy, a small ivo y figu i e disc= ove ed i 1894, has captivated esea che s a d histo y e thusiasts fo ove = a ce tu y. This ...""","0"
"MSN","https:= //www.google.com/url?rct=j\a=t\rl=https://www.msn.com/en-ie/news/world/eleph= ants-use-deep-rumbles-to-signal-let-s-go-to-pals-study-says/ar-BB1qpFMn\t=ga= \d=CAEYASoTODI0Mjc2MzIwMTU3MTYzNDcxODIaODA0NTFkNWJmZWQ0MTMxODpjb206ZW46VVM\s= g=AOvVaw02tqBNfHrcz-xfnTd8U956","2024-07-23 00:00:00","""Elepha ts use deep umbles to= sig al 'let's go' to pals, study says. Elepha = ts a e al eady k ow fo thei ema kable huma -like level of i tellige ce. = New Device Removes Plaque \Ta ta F om Teeth At Home.""","0"
"Unknown Source","https://www.google.com/url?rct=j\a=t\rl=https://kahawatungu.c= om/two-arrested-with-six-pieces-of-elephant-tusks-in-meru-two-others-acquitt= ed-ivory-trade/\t=ga\d=CAEYACoTODI0Mjc2MzIwMTU3MTYzNDcxODIaODA0NTFkNWJmZWQ0M= TMxODpjb206ZW46VVM\sg=AOvVaw1pb_oB0dpiF8SZ_NiHyyao","2024-07-23 00:00:00","""Two A ested with Six Pieces of Elepha t Tusks i Me u as T= wo Othe s Acquitted of Ivo y T ade. Two suspected poache s we e a ested while i possess= io of six pieces of elepha t tusks i Tiga ia East, Me u Cou ty, police sai= d.""","0"
"MSN","https://www.google.com/url?rct=j\a=t\rl=https://www.msn.com/e= n-ie/news/world/elephants-use-deep-rumbles-to-signal-let-s-go-to-pals-study-= says/ar-BB1qpFMn\t=ga\d=CAEYASoTODI0Mjc2MzIwMTU3MTYzNDcxODIaODA0NTFkNWJmZWQ0= MTMxODpjb206ZW46VVM\sg=AOvVaw02tqBNfHrcz-xfnTd8U956","2024-07-23 00:00:00","""Elepha ts use deep umbles to sig al 'let's go' to pals, st= udy says. Elepha ts a e al eady k ow fo thei ema kable huma= -like level of i tellige ce. New Device Removes Plaque \Ta ta F om Teeth A= t Home.""","0"
"Unknown Source","https://www.google.com/url?rct=j\a=t\rl=https://newsghana.com= .gh/ada-court-nullifies-okudzetos-attempt-to-seize-chiefs-vehicle/\t=ga\d=CA= EYAioTODI0Mjc2MzIwMTU3MTYzNDcxODIaODA0NTFkNWJmZWQ0MTMxODpjb206ZW46VVM\sg=AOv= Vaw3IerI8qVqBxYIi-MwGJkaj","2024-07-23 00:00:00","""Ada Cou t Nullifies Okudzeto's Attempt to Seize Chief's Veh= icle | News Gha a. Ta za ia police seize fou elepha t tusks, a est tw= o suspected poache s Xi hua - July 11, 2023. New Global ...""","0"
"Unknown Source","https://ww= w.google.com/url?rct=j\a=t\rl=https://www.youtube.com/watch%3Fv%3D04X1H7VMG3= Q\t=ga\d=CAEYACoUMTU5MDAxNDg4ODkyNzIwNjQ5OTcyGmFhMjg2ZmVhMTc5NGY1MWQ6Y29tOmV= uOlVT\sg=AOvVaw3fw_WAgBMw0h2M9eebPDMb","2024-07-22 00:00:00","""= Mala ia vacci es olled out i Ivo y Coast, whe e the disease is leadi g cau= se of death i child e. ... Ivo y Coast Health Mi is= te : ++SOUNDBITE PARTLY COVERED BY THE FOLLOWING SHOTS++ decisio sh= ows the e gageme t of the gove me t, who make ...""","0"
"Unknown Source","https://www.= google.com/url?rct=j\a=t\rl=https://ozarab.media/children-receive-first-dose= s-of-new-malaria-vaccine-hailed-as-major-milestone/\t=ga\d=CAEYASoUMTU5MDAxN= Dg4ODkyNzIwNjQ5OTcyGmFhMjg2ZmVhMTc5NGY1MWQ6Y29tOmVuOlVT\sg=AOvVaw3q15JF_GtIF= ooqrWNYQFvB","2024-07-22 00:00:00","""Child e i Ivo y Coast eceive fi st doses of ew mala ia vacci e= , hailed as majo milesto e. CNN Child e i Ivo = y Coast eceived the fi st doses of a ew, elatively cheap mala ia vacci e = o Mo day, a step that has bee hailed as a ...""","0"
"Unknown Source","https://www.google.com/url?rct=j\a=t\rl=https:= //tribune.net.ph/2024/07/21/the-fencing-fairy-esteban-fences-for-goodwill-un= ity-between-phl-ivory-coast\t=ga\d=CAEYAyoUMTU5MDAxNDg4ODkyNzIwNjQ5OTcyGmFhM= jg2ZmVhMTc5NGY1MWQ6Y29tOmVuOlVT\sg=AOvVaw0nheT2c5WIu8aojQsuU7BR","2024-07-22 00:00:00","""THE FE= NCING FAIRY: Esteba fe ces fo goodwill, u ity betwee Phl, Ivo y Coast. THE FENCING FAIRY: Esteba fe ces fo goodwill, u ity b= etwee Phl, Ivo y Coast. 'I ca i spi e, hope, u ite, a d u de sta d these t= wo atio s.'.""","0"
"Unknown Source","https://www.google.com/url?rct=j\a=t\rl=https://www.youtube.c= om/watch%3Fv%3D04X1H7VMG3Q\t=ga\d=CAEYACoUMTU5MDAxNDg4ODkyNzIwNjQ5OTcyGmFhMj= g2ZmVhMTc5NGY1MWQ6Y29tOmVuOlVT\sg=AOvVaw3fw_WAgBMw0h2M9eebPDMb","2024-07-22 00:00:00","""Mala ia vacci es olled out i Ivo y Coast, whe e the disea= se is leadi g cause of death i child e. ... Ivo y Coast Health Mi iste : ++SOUNDBITE PARTLY C= OVERED BY THE FOLLOWING SHOTS++ decisio shows the e gageme t of the= gove me t, who make ...""","0"
"Unknown Source","https://www.google.com/url?rct=j\a=t\rl=https://ozarab.media/= children-receive-first-doses-of-new-malaria-vaccine-hailed-as-major-mileston= e/\t=ga\d=CAEYASoUMTU5MDAxNDg4ODkyNzIwNjQ5OTcyGmFhMjg2ZmVhMTc5NGY1MWQ6Y29tOm= VuOlVT\sg=AOvVaw3q15JF_GtIFooqrWNYQFvB","2024-07-22 00:00:00","""Child e i Ivo y Coast eceive fi st doses of ew mala ia = vacci e, hailed as majo milesto e. CNN Child e i Ivo y Coast eceived the fi st do= ses of a ew, elatively cheap mala ia vacci e o Mo day, a step that has be= e hailed as a ...""","0"
"I te atio = al Policy Digest","https://www.google.com/url?rct=j\a=t\rl=https://intpolicydige= st.org/inside-the-wildlife-crime-courtrooms-of-kenya/\t=ga\d=CAEYAioUMTU5MDA= xNDg4ODkyNzIwNjQ5OTcyGmFhMjg2ZmVhMTc5NGY1MWQ6Y29tOmVuOlVT\sg=AOvVaw3B71C36_K= GBpTh8rB12_Hs","2024-07-22 00:00:00","""I side the Wildlife C ime Cou t ooms of Ke ya. I the ealm of Af ica ivo y seizu es, it was a a i= ty. I Ke ya, such a a est had eve bee made. A ma was i custody who c= o fessed to bei g ...""","0"
"Unknown Source","https://www.google.com/url?rct=j\a=t\rl=https://tribune.net.p= h/2024/07/21/the-fencing-fairy-esteban-fences-for-goodwill-unity-between-phl= -ivory-coast\t=ga\d=CAEYAyoUMTU5MDAxNDg4ODkyNzIwNjQ5OTcyGmFhMjg2ZmVhMTc5NGY1= MWQ6Y29tOmVuOlVT\sg=AOvVaw0nheT2c5WIu8aojQsuU7BR","2024-07-22 00:00:00","""THE FENCING FAIRY: Esteba fe ces fo goodwill, u ity betwe= e Phl, Ivo y Coast. THE FENCING FAIRY: Esteba fe ces fo goodwill, u ity= betwee Phl, Ivo y Coast. 'I ca i spi e, hope, u ite, a d u de sta d these= two atio s.'.""","0"
"The Sta","https://www.google.com/url?rct=j\a=t\rl=https://www.the-star.co.ke/news/realtime/2024-07-22-two-arrested-with-sh19-million-elephant-tusks-in-tigania/\t=ga\d=CAEYACoUMTM4NzE0MjA3ODY2MTgxMDgwMjkyGjgwNDUxZDViZmVkNDEzMTg6Y29tOmVuOlVT\sg=AOvVaw1xvJSkdxFqorayEcffbyNa","2024-07-22 00:00:00","""Two a ested with Sh1.9 millio elepha t tusks i Tiga ia. The suspects will be cha ged with bei g i possessio of wildlife t ophies of e da ge ed species, co t a y to Sectio 92(4) of the Wildlife ...""","0"
"The Citize","https://www.google.com/url?rct=j\a=t\rl=https://www.citizen.co.za/mpumalanga-news/news-headlines/local-news/2024/07/20/missing-father-found-to-be-n4-accident-victim/\t=ga\d=CAEYASoUMTM4NzE0MjA3ODY2MTgxMDgwMjkyGjgwNDUxZDViZmVkNDEzMTg6Y29tOmVuOlVT\sg=AOvVaw3911XXL-fHx5PiJZyyv88t","2024-07-22 00:00:00","""Missi g fathe fou d to be N4 accide t victim | Mpumala ga News. Th ee suspects with elepha t tusks a ested i Mbombela. July 19, 2024. Repeat offe de se te ced to life imp iso me t fo Ba be to mu de . July 19 ...""","0"
"The Citize","https://www.google.com/url?rct=j\a=t\rl=https://www.citizen.co.za/mpumalanga-news/news-headlines/local-news/2024/07/21/media-practitioner-from-mpumalanga-scoops-yet-another-award-in-china/\t=ga\d=CAEYAioUMTM4NzE0MjA3ODY2MTgxMDgwMjkyGjgwNDUxZDViZmVkNDEzMTg6Y29tOmVuOlVT\sg=AOvVaw3-Q0FJsLNxqA7VGewYPEXs","2024-07-22 00:00:00","""Media p actitio e f om Mpumala ga scoops yet a othe awa d i Chi a. Th ee suspects with elepha t tusks a ested i Mbombela. July 19 ... Th ee suspects with elepha t tusks a ested i Mbombela. July 19, 2024 ...""","0"
"Unknown Source","https://www.google.com/url?rct=j\a=t\rl=https://headtopics.com/za/mbombela-relief-kholizwe-masina-receives-life-sentence-for-56199797\t=ga\d=CAEYAyoUMTM4NzE0MjA3ODY2MTgxMDgwMjkyGjgwNDUxZDViZmVkNDEzMTg6Y29tOmVuOlVT\sg=AOvVaw2rRojj5oXGuPBkgKWeCRFb","2024-07-22 00:00:00","""Mbombela Relief: Kholizwe Masi a Receives Life Se te ce fo Taxi Boss Mu de | SA Cou t. Mpumala ga Divisio of the High Cou t i Mbombela, o 18 July 2024, se te ced Kholizwe Masi a to life fo the 2021 mu de of a taxi boss i ...""","0"
"Unknown Source","https://www.google.com/url?rct=j\a=t\rl=https://www.the-star.= co.ke/news/realtime/2024-07-22-two-arrested-with-sh19-million-elephant-tusks= -in-tigania/\t=ga\d=CAEYACoUMTM4NzE0MjA3ODY2MTgxMDgwMjkyGjgwNDUxZDViZmVkNDEz= MTg6Y29tOmVuOlVT\sg=AOvVaw1xvJSkdxFqorayEcffbyNa","2024-07-22 00:00:00","""Two a ested with Sh1.9 millio elepha t tusks i Tiga ia -= The Sta. The suspects will be cha ged with bei g i possessio = of wildlife t ophies of e da ge ed species, co t a y to Sectio 92(4) of th= e Wildlife ...""","0"
"The Citize","https://www.google.com/url?rct=j\a=t\rl=https://www.citizen.c= o.za/mpumalanga-news/news-headlines/local-news/2024/07/20/missing-father-fou= nd-to-be-n4-accident-victim/\t=ga\d=CAEYASoUMTM4NzE0MjA3ODY2MTgxMDgwMjkyGjgw= NDUxZDViZmVkNDEzMTg6Y29tOmVuOlVT\sg=AOvVaw3911XXL-fHx5PiJZyyv88t","2024-07-22 00:00:00","""Missi g fathe fou d to be N4 accide t victim | Mpumala ga = News. Th ee suspects with elepha t tusks a ested i Mbombe= la. July 19, 2024. Repeat offe de se te ced to life imp iso me t fo Ba be = to mu de . July 19 ...""","0"
"The Citize","https://www.google.com/url?rct=j\a=t\rl=https://www.citizen.c= o.za/mpumalanga-news/news-headlines/local-news/2024/07/21/media-practitioner= -from-mpumalanga-scoops-yet-another-award-in-china/\t=ga\d=CAEYAioUMTM4NzE0M= jA3ODY2MTgxMDgwMjkyGjgwNDUxZDViZmVkNDEzMTg6Y29tOmVuOlVT\sg=AOvVaw3-Q0FJsLNxq= A7VGewYPEXs","2024-07-22 00:00:00","""Media p actitio e f om Mpumala ga scoops yet a othe awa d= i Chi a. Th ee suspects with elepha t tusks a ested i Mbombe= la. July 19 ... Th ee suspects with elepha t tusks a ested i Mbombela. Jul= y 19, 2024 ...""","0"
"Unknown Source","https://www.google.com/url?rct=j\a=t\rl=https://headtopics.co= m/za/mbombela-relief-kholizwe-masina-receives-life-sentence-for-56199797\t=g= a\d=CAEYAyoUMTM4NzE0MjA3ODY2MTgxMDgwMjkyGjgwNDUxZDViZmVkNDEzMTg6Y29tOmVuOlVT= \sg=AOvVaw2rRojj5oXGuPBkgKWeCRFb","2024-07-22 00:00:00","""Mbombela Relief: Kholizwe Masi a Receives Life Se te ce fo = Taxi Boss Mu de | SA Cou t. Mpumala ga Divisio of the High Cou t i Mbombela, o = 18 July 2024, se te ced Kholizwe Masi a to life fo the 2021 mu de of a ta= xi boss i ...""","0"
"Unknown Source","https://www.google.com/url?rct=j\a=t\rl=https://www.youtube.com/watch%3Fv%3D4bZL9GaeVnQ\t=ga\d=CAEYACoSMzQ1MDYzMzQwMjQ3MzM0OTY4MhphYTI4NmZlYTE3OTRmNTFkOmNvbTplbjpVUw\sg=AOvVaw2_u4Xhcrkekmap9D96kCBY","2024-07-21 00:00:00","""Mala ia vacci es olled out i Ivo y Coast, whe e the disease is the leadi g cause of death i child. (15 Jul 2024) RESTRICTIONS SUMMARY: ASSOCIATED PRESS Abidja , Ivo y Coast - 15 July 2024 1. Va ious of u se givi g babies thei fi st dose of the ...""","0"
"NFL.com","https://www.google.com/url?rct=j\a=t\rl=https://www.nfl.com/videos/ezra-ivory-launches-td-pass-for-opening-score-vs-australia\t=ga\d=CAEYASoSMzQ1MDYzMzQwMjQ3MzM0OTY4MhphYTI4NmZlYTE3OTRmNTFkOmNvbTplbjpVUw\sg=AOvVaw277C6ykOCTVKDJGf2jrFz0","2024-07-21 00:00:00","""Ez a Ivo y lau ches TD pass fo ope i g sco e vs. Aust alia. Ca ada qua te back Ez a Ivo y tosses a 38-ya d touchdow pass fo the ope i g poi ts i the I te atio al 14U Semifi al agai st Aust alia.""","0"
"Al Jazee a","https://www.google.com/url?rct=j\a=t\rl=https://www.aljazeera.com/news/2024/7/20/how-is-new-malaria-vaccine-drive-working-in-west-africa\t=ga\d=CAEYAioSMzQ1MDYzMzQwMjQ3MzM0OTY4MhphYTI4NmZlYTE3OTRmNTFkOmNvbTplbjpVUw\sg=AOvVaw0rgonNA6uQPAJbVUABSfyl","2024-07-21 00:00:00","""How is ew mala ia vacci e d ive wo ki g i West Af ica? | Health News. The Ivo y Coast has eceived the fi st doses of mala ia vacci e f om the wo ld's la gest vacci e make , the Se um I stitute of I dia, ...""","0"
"NFL.com","https://www.google.com/url?rct=j\a=t\rl=https://www.nfl.com/videos/ezra-ivory-tosses-fifth-td-of-game-to-give-canada-34-18-lead\t=ga\d=CAEYAyoSMzQ1MDYzMzQwMjQ3MzM0OTY4MhphYTI4NmZlYTE3OTRmNTFkOmNvbTplbjpVUw\sg=AOvVaw2Jdr-crVM_M3sLjd4fJbOs","2024-07-21 00:00:00","""Ez a Ivo y tosses FIFTH TD of game to give Ca ada 34-18 lead. Ca ada's Ez a Ivo y th ows his fifth touchdow pass of the game to give his team a 34-18 lead agai st Aust alia i the I te atio al 14U ...""","0"
"Unknown Source","https://www.google.com/url?rct=j\a=t\rl=https://www.youtube.c= om/watch%3Fv%3D4bZL9GaeVnQ\t=ga\d=CAEYACoSMzQ1MDYzMzQwMjQ3MzM0OTY4MhphYTI4Nm= ZlYTE3OTRmNTFkOmNvbTplbjpVUw\sg=AOvVaw2_u4Xhcrkekmap9D96kCBY","2024-07-21 00:00:00","""Mala ia vacci es olled out i Ivo y Coast, whe e the disea= se is the leadi g cause of death i child. (15 Jul 2024) RESTRICTIONS SUMMARY: ASSOCIATED PRESS = Abidja , Ivo y Coast - 15 July 2024 1. Va ious of u se givi g babies thei = fi st dose of the ...""","0"
"NFL.com","https://www.google.com/url?rct=j\a=t\rl=https://www.nfl.com/v= ideos/ezra-ivory-launches-td-pass-for-opening-score-vs-australia\t=ga\d=CAEY= ASoSMzQ1MDYzMzQwMjQ3MzM0OTY4MhphYTI4NmZlYTE3OTRmNTFkOmNvbTplbjpVUw\sg=AOvVaw= 277C6ykOCTVKDJGf2jrFz0","2024-07-21 00:00:00","""Ez a Ivo y lau ches TD pass fo ope i g sco e vs. Aust alia=. Ca ada qua te back Ez a Ivo y tosses a 38-ya d touchd= ow pass fo the ope i g poi ts i the I te atio al 14U Semifi al agai st A= ust alia.""","0"
"Al Jazee a","https://www.google.com/url?rct=j\a=t\rl=https://www.aljazeera= .com/news/2024/7/20/how-is-new-malaria-vaccine-drive-working-in-west-africa\= t=ga\d=CAEYAioSMzQ1MDYzMzQwMjQ3MzM0OTY4MhphYTI4NmZlYTE3OTRmNTFkOmNvbTplbjpVU= w\sg=AOvVaw0rgonNA6uQPAJbVUABSfyl","2024-07-21 00:00:00","""How is ew mala ia vacci e d ive wo ki g i West Af ica? | = Health News. The Ivo y Coast has eceived the fi st doses of mala = ia vacci e f om the wo ld's la gest vacci e make , the Se um I stitute of I = dia, ...""","0"
"NFL.com","https://www.google.com/url?rct=j\a=t\rl=https://www.nfl.com/v= ideos/ezra-ivory-tosses-fifth-td-of-game-to-give-canada-34-18-lead\t=ga\d=CA= EYAyoSMzQ1MDYzMzQwMjQ3MzM0OTY4MhphYTI4NmZlYTE3OTRmNTFkOmNvbTplbjpVUw\sg=AOvV= aw2Jdr-crVM_M3sLjd4fJbOs","2024-07-21 00:00:00","""Ez a Ivo y tosses FIFTH TD of game to give Ca ada 34-18 lea= d. Ca ada's Ez a Ivo y th ows his fifth touchdow pass o= f the game to give his team a 34-18 lead agai st Aust alia i the I te atio= al 14U ...""","0"
"Unknown Source","https://www.google.com/url?rct=j\a=t\rl=https://www.independent.co.ug/south-african-scientists-fight-back-against-poachers-with-radioactive-chips/\t=ga\d=CAEYACoSMTYwODc1NzI1ODU0OTA1MDg2Mho4MDQ1MWQ1YmZlZDQxMzE4OmNvbTplbjpVUw\sg=AOvVaw14lBA9KGfNp2rZ_qK_HYJa","2024-07-21 00:00:00","""South Af ica scie tists fight back agai st poache s with adioactive chips. ... elepha ts, a species whose ivo y is highly sought afte i illegal ma kets. By impla ti g adioactive chips i to elepha t tusks, co se vatio ists ...""","0"
"Unknown Source","https://www.google.com/url?rct=j\a=t\rl=https://www.citizen.co.za/mpumalanga-news/news-headlines/local-news/2024/07/19/repeat-offender-sentenced-to-life-imprisonment-for-barberton-murder/\t=ga\d=CAEYASoSMTYwODc1NzI1ODU0OTA1MDg2Mho4MDQ1MWQ1YmZlZDQxMzE4OmNvbTplbjpVUw\sg=AOvVaw33LLRR6YDS_qJe1uJkKEVH","2024-07-21 00:00:00","""Repeat offe de se te ced to life imp iso me t fo Ba be to mu de | Mpumala ga News. Th ee suspects with elepha t tusks a ested i Mbombela. Related A ticles. Th ee suspects with elepha t tusks a ested i Mbombela. 11 hou s ago ...""","0"
"Unknown Source","https://www.google.com/url?rct=j\a=t\rl=https://www.independe= nt.co.ug/south-african-scientists-fight-back-against-poachers-with-radioacti= ve-chips/\t=ga\d=CAEYACoSMTYwODc1NzI1ODU0OTA1MDg2Mho4MDQ1MWQ1YmZlZDQxMzE4OmN= vbTplbjpVUw\sg=AOvVaw14lBA9KGfNp2rZ_qK_HYJa","2024-07-21 00:00:00","""South Af ica scie tists fight back agai st poache s with = adioactive chips. ... elepha ts, a species whose ivo y is highly sought= afte i illegal ma kets. By impla ti g adioactive chips i to elepha t tus= ks, co se vatio ists ...""","0"
"Unknown Source","https://www.google.com/url?rct=j\a=t\rl=https://www.citizen.c= o.za/mpumalanga-news/news-headlines/local-news/2024/07/19/repeat-offender-se= ntenced-to-life-imprisonment-for-barberton-murder/\t=ga\d=CAEYASoSMTYwODc1Nz= I1ODU0OTA1MDg2Mho4MDQ1MWQ1YmZlZDQxMzE4OmNvbTplbjpVUw\sg=AOvVaw33LLRR6YDS_qJe= 1uJkKEVH","2024-07-21 00:00:00","""Repeat offe de se te ced to life imp iso me t fo Ba be to= mu de | Mpumala ga News. Th ee suspects with elepha t tusks a ested i Mbombe= la. Related A ticles. Th ee suspects with elepha t tusks a ested i Mbombel= a. 11 hou s ago ...""","0"
"Co tag= io Live","https://www.google.com/url?rct= =j\a=t\rl=https://www.contagionlive.com/view/first-doses-of-r21-matrix-m-mal= aria-vaccine-administered-in-ivory-coast\t=ga\d=CAEYASoTNDIzNzczODYwNDA3MDAz= MzE2NDIaYWEyODZmZWExNzk0ZjUxZDpjb206ZW46VVM\sg=AOvVaw3O_GyJiLndl7qlWTnt644t","2024-07-20 00:00:00","""Fi s= t Doses of R21/Mat ix-M Mala ia Vacci e Admi iste ed i Ivo y Coast. With a efficacy ate of 78% a d WHO p equa= lificatio , the vacci e ollout aims to vacci ate 6.6 millio child e ac os= s 15 Af ica cou t ies by ...""","0"
